#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    1.578252608420E1  1.126865854926E-62 -1.106719558654E-53  2.868756409877E-35
    1.578319277309E1  1.119688387497E-62 -1.100663941792E-53  2.858472951695E-35
    1.578385946198E1  1.112556636281E-62 -1.094641459337E-53  2.848226356006E-35
    1.578452615087E1  1.105470310092E-62 -1.088651929987E-53  2.838016490671E-35
    1.578519283976E1  1.098429119600E-62 -1.082695173434E-53  2.827843224025E-35
    1.578585952865E1  1.091432777316E-62 -1.076771010355E-53  2.817706424874E-35
    1.578652621754E1  1.084480997585E-62 -1.070879262409E-53  2.807605962496E-35
    1.578719290643E1  1.077573496570E-62 -1.065019752231E-53  2.797541706637E-35
    1.578785959532E1  1.070709992241E-62 -1.059192303426E-53  2.787513527509E-35
    1.578852628421E1  1.063890204365E-62 -1.053396740565E-53  2.777521295791E-35
    1.578919297310E1  1.057113854496E-62 -1.047632889177E-53  2.767564882623E-35
    1.578985966199E1  1.050380665957E-62 -1.041900575748E-53  2.757644159610E-35
    1.579052635088E1  1.043690363838E-62 -1.036199627712E-53  2.747758998814E-35
    1.579119303977E1  1.037042674976E-62 -1.030529873447E-53  2.737909272758E-35
    1.579185972866E1  1.030437327952E-62 -1.024891142272E-53  2.728094854422E-35
    1.579252641755E1  1.023874053072E-62 -1.019283264437E-53  2.718315617239E-35
    1.579319310644E1  1.017352582362E-62 -1.013706071123E-53  2.708571435098E-35
    1.579385979533E1  1.010872649554E-62 -1.008159394434E-53  2.698862182340E-35
    1.579452648422E1  1.004433990077E-62 -1.002643067393E-53  2.689187733755E-35
    1.579519317311E1  9.980363410432E-63 -9.971569239369E-54  2.679547964582E-35
    1.579585986200E1  9.916794412409E-63 -9.917007989096E-54  2.669942750509E-35
    1.579652655089E1  9.853630311217E-63 -9.862745280603E-54  2.660371967668E-35
    1.579719323977E1  9.790868527902E-63 -9.808779480365E-54  2.650835492636E-35
    1.579785992866E1  9.728506499938E-63 -9.755108963794E-54  2.641333202430E-35
    1.579852661755E1  9.666541681120E-63 -9.701732115193E-54  2.631864974512E-35
    1.579919330644E1  9.604971541463E-63 -9.648647327702E-54  2.622430686779E-35
    1.579985999533E1  9.543793567092E-63 -9.595853003258E-54  2.613030217569E-35
    1.580052668422E1  9.483005260149E-63 -9.543347552539E-54  2.603663445654E-35
    1.580119337311E1  9.422604138683E-63 -9.491129394919E-54  2.594330250242E-35
    1.580186006200E1  9.362587736551E-63 -9.439196958423E-54  2.585030510973E-35
    1.580252675089E1  9.302953603320E-63 -9.387548679676E-54  2.575764107919E-35
    1.580319343978E1  9.243699304163E-63 -9.336183003856E-54  2.566530921581E-35
    1.580386012867E1  9.184822419763E-63 -9.285098384652E-54  2.557330832890E-35
    1.580452681756E1  9.126320546210E-63 -9.234293284209E-54  2.548163723202E-35
    1.580519350645E1  9.068191294910E-63 -9.183766173092E-54  2.539029474300E-35
    1.580586019534E1  9.010432292478E-63 -9.133515530230E-54  2.529927968389E-35
    1.580652688423E1  8.953041180648E-63 -9.083539842878E-54  2.520859088098E-35
    1.580719357312E1  8.896015616177E-63 -9.033837606567E-54  2.511822716475E-35
    1.580786026201E1  8.839353270743E-63 -8.984407325059E-54  2.502818736989E-35
    1.580852695090E1  8.783051830857E-63 -8.935247510305E-54  2.493847033525E-35
    1.580919363979E1  8.727108997765E-63 -8.886356682396E-54  2.484907490387E-35
    1.580986032868E1  8.671522487354E-63 -8.837733369523E-54  2.475999992289E-35
    1.581052701757E1  8.616290030059E-63 -8.789376107928E-54  2.467124424363E-35
    1.581119370646E1  8.561409370772E-63 -8.741283441864E-54  2.458280672150E-35
    1.581186039535E1  8.506878268749E-63 -8.693453923547E-54  2.449468621603E-35
    1.581252708424E1  8.452694497516E-63 -8.645886113118E-54  2.440688159083E-35
    1.581319377313E1  8.398855844784E-63 -8.598578578594E-54  2.431939171357E-35
    1.581386046202E1  8.345360112351E-63 -8.551529895829E-54  2.423221545600E-35
    1.581452715091E1  8.292205116018E-63 -8.504738648467E-54  2.414535169390E-35
    1.581519383979E1  8.239388685498E-63 -8.458203427905E-54  2.405879930710E-35
    1.581586052868E1  8.186908664329E-63 -8.411922833245E-54  2.397255717942E-35
    1.581652721757E1  8.134762909781E-63 -8.365895471256E-54  2.388662419870E-35
    1.581719390646E1  8.082949292776E-63 -8.320119956329E-54  2.380099925675E-35
    1.581786059535E1  8.031465697792E-63 -8.274594910437E-54  2.371568124938E-35
    1.581852728424E1  7.980310022786E-63 -8.229318963093E-54  2.363066907632E-35
    1.581919397313E1  7.929480179102E-63 -8.184290751310E-54  2.354596164127E-35
    1.581986066202E1  7.878974091388E-63 -8.139508919557E-54  2.346155785186E-35
    1.582052735091E1  7.828789697510E-63 -8.094972119722E-54  2.337745661962E-35
    1.582119403980E1  7.778924948469E-63 -8.050679011068E-54  2.329365686001E-35
    1.582186072869E1  7.729377808316E-63 -8.006628260193E-54  2.321015749234E-35
    1.582252741758E1  7.680146254072E-63 -7.962818540995E-54  2.312695743982E-35
    1.582319410647E1  7.631228275642E-63 -7.919248534623E-54  2.304405562951E-35
    1.582386079536E1  7.582621875733E-63 -7.875916929447E-54  2.296145099233E-35
    1.582452748425E1  7.534325069774E-63 -7.832822421010E-54  2.287914246301E-35
    1.582519417314E1  7.486335885837E-63 -7.789963711994E-54  2.279712898011E-35
    1.582586086203E1  7.438652364551E-63 -7.747339512181E-54  2.271540948601E-35
    1.582652755092E1  7.391272559026E-63 -7.704948538411E-54  2.263398292684E-35
    1.582719423981E1  7.344194534773E-63 -7.662789514545E-54  2.255284825256E-35
    1.582786092870E1  7.297416369624E-63 -7.620861171428E-54  2.247200441685E-35
    1.582852761759E1  7.250936153654E-63 -7.579162246846E-54  2.239145037717E-35
    1.582919430648E1  7.204751989104E-63 -7.537691485496E-54  2.231118509470E-35
    1.582986099537E1  7.158861990302E-63 -7.496447638942E-54  2.223120753434E-35
    1.583052768426E1  7.113264283586E-63 -7.455429465576E-54  2.215151666473E-35
    1.583119437315E1  7.067957007229E-63 -7.414635730588E-54  2.207211145817E-35
    1.583186106204E1  7.022938311362E-63 -7.374065205923E-54  2.199299089068E-35
    1.583252775093E1  6.978206357898E-63 -7.333716670244E-54  2.191415394191E-35
    1.583319443981E1  6.933759320458E-63 -7.293588908899E-54  2.183559959519E-35
    1.583386112870E1  6.889595384296E-63 -7.253680713880E-54  2.175732683752E-35
    1.583452781759E1  6.845712746225E-63 -7.213990883791E-54  2.167933465947E-35
    1.583519450648E1  6.802109614541E-63 -7.174518223809E-54  2.160162205529E-35
    1.583586119537E1  6.758784208957E-63 -7.135261545647E-54  2.152418802279E-35
    1.583652788426E1  6.715734760520E-63 -7.096219667523E-54  2.144703156341E-35
    1.583719457315E1  6.672959511548E-63 -7.057391414118E-54  2.137015168213E-35
    1.583786126204E1  6.630456715553E-63 -7.018775616546E-54  2.129354738753E-35
    1.583852795093E1  6.588224637169E-63 -6.980371112317E-54  2.121721769172E-35
    1.583919463982E1  6.546261552088E-63 -6.942176745301E-54  2.114116161038E-35
    1.583986132871E1  6.504565746981E-63 -6.904191365693E-54  2.106537816268E-35
    1.584052801760E1  6.463135519433E-63 -6.866413829982E-54  2.098986637134E-35
    1.584119470649E1  6.421969177872E-63 -6.828843000912E-54  2.091462526257E-35
    1.584186139538E1  6.381065041501E-63 -6.791477747450E-54  2.083965386607E-35
    1.584252808427E1  6.340421440228E-63 -6.754316944751E-54  2.076495121501E-35
    1.584319477316E1  6.300036714600E-63 -6.717359474126E-54  2.069051634605E-35
    1.584386146205E1  6.259909215733E-63 -6.680604223008E-54  2.061634829927E-35
    1.584452815094E1  6.220037305243E-63 -6.644050084914E-54  2.054244611822E-35
    1.584519483983E1  6.180419355184E-63 -6.607695959419E-54  2.046880884986E-35
    1.584586152872E1  6.141053747980E-63 -6.571540752118E-54  2.039543554458E-35
    1.584652821761E1  6.101938876356E-63 -6.535583374593E-54  2.032232525616E-35
    1.584719490650E1  6.063073143274E-63 -6.499822744383E-54  2.024947704179E-35
    1.584786159539E1  6.024454961871E-63 -6.464257784950E-54  2.017688996202E-35
    1.584852828428E1  5.986082755388E-63 -6.428887425645E-54  2.010456308078E-35
    1.584919497317E1  5.947954957111E-63 -6.393710601678E-54  2.003249546535E-35
    1.584986166206E1  5.910070010305E-63 -6.358726254086E-54  1.996068618636E-35
    1.585052835095E1  5.872426368150E-63 -6.323933329698E-54  1.988913431776E-35
    1.585119503983E1  5.835022493678E-63 -6.289330781110E-54  1.981783893683E-35
    1.585186172872E1  5.797856859712E-63 -6.254917566644E-54  1.974679912416E-35
    1.585252841761E1  5.760927948800E-63 -6.220692650324E-54  1.967601396362E-35
    1.585319510650E1  5.724234253157E-63 -6.186655001844E-54  1.960548254238E-35
    1.585386179539E1  5.687774274602E-63 -6.152803596533E-54  1.953520395088E-35
    1.585452848428E1  5.651546524494E-63 -6.119137415329E-54  1.946517728280E-35
    1.585519517317E1  5.615549523677E-63 -6.085655444742E-54  1.939540163510E-35
    1.585586186206E1  5.579781802414E-63 -6.052356676833E-54  1.932587610796E-35
    1.585652855095E1  5.544241900330E-63 -6.019240109173E-54  1.925659980479E-35
    1.585719523984E1  5.508928366353E-63 -5.986304744822E-54  1.918757183220E-35
    1.585786192873E1  5.473839758651E-63 -5.953549592293E-54  1.911879130003E-35
    1.585852861762E1  5.438974644578E-63 -5.920973665524E-54  1.905025732128E-35
    1.585919530651E1  5.404331600612E-63 -5.888575983848E-54  1.898196901216E-35
    1.585986199540E1  5.369909212297E-63 -5.856355571966E-54  1.891392549202E-35
    1.586052868429E1  5.335706074189E-63 -5.824311459913E-54  1.884612588339E-35
    1.586119537318E1  5.301720789793E-63 -5.792442683033E-54  1.877856931193E-35
    1.586186206207E1  5.267951971510E-63 -5.760748281948E-54  1.871125490644E-35
    1.586252875096E1  5.234398240580E-63 -5.729227302529E-54  1.864418179883E-35
    1.586319543985E1  5.201058227023E-63 -5.697878795868E-54  1.857734912416E-35
    1.586386212874E1  5.167930569586E-63 -5.666701818248E-54  1.851075602055E-35
    1.586452881763E1  5.135013915688E-63 -5.635695431119E-54  1.844440162922E-35
    1.586519550652E1  5.102306921360E-63 -5.604858701062E-54  1.837828509447E-35
    1.586586219541E1  5.069808251196E-63 -5.574190699768E-54  1.831240556369E-35
    1.586652888430E1  5.037516578294E-63 -5.543690504008E-54  1.824676218728E-35
    1.586719557319E1  5.005430584203E-63 -5.513357195602E-54  1.818135411873E-35
    1.586786226208E1  4.973548958873E-63 -5.483189861397E-54  1.811618051455E-35
    1.586852895097E1  4.941870400595E-63 -5.453187593234E-54  1.805124053425E-35
    1.586919563985E1  4.910393615953E-63 -5.423349487926E-54  1.798653334038E-35
    1.586986232874E1  4.879117319767E-63 -5.393674647224E-54  1.792205809850E-35
    1.587052901763E1  4.848040235046E-63 -5.364162177796E-54  1.785781397712E-35
    1.587119570652E1  4.817161092930E-63 -5.334811191200E-54  1.779380014778E-35
    1.587186239541E1  4.786478632643E-63 -5.305620803853E-54  1.773001578495E-35
    1.587252908430E1  4.755991601438E-63 -5.276590137005E-54  1.766646006608E-35
    1.587319577319E1  4.725698754547E-63 -5.247718316719E-54  1.760313217157E-35
    1.587386246208E1  4.695598855131E-63 -5.219004473836E-54  1.754003128474E-35
    1.587452915097E1  4.665690674230E-63 -5.190447743953E-54  1.747715659186E-35
    1.587519583986E1  4.635972990710E-63 -5.162047267400E-54  1.741450728210E-35
    1.587586252875E1  4.606444591216E-63 -5.133802189206E-54  1.735208254754E-35
    1.587652921764E1  4.577104270121E-63 -5.105711659083E-54  1.728988158317E-35
    1.587719590653E1  4.547950829476E-63 -5.077774831391E-54  1.722790358684E-35
    1.587786259542E1  4.518983078965E-63 -5.049990865121E-54  1.716614775931E-35
    1.587852928431E1  4.490199835850E-63 -5.022358923864E-54  1.710461330416E-35
    1.587919597320E1  4.461599924930E-63 -4.994878175786E-54  1.704329942787E-35
    1.587986266209E1  4.433182178487E-63 -4.967547793608E-54  1.698220533973E-35
    1.588052935098E1  4.404945436242E-63 -4.940366954574E-54  1.692133025189E-35
    1.588119603987E1  4.376888545304E-63 -4.913334840433E-54  1.686067337931E-35
    1.588186272876E1  4.349010360128E-63 -4.886450637408E-54  1.680023393976E-35
    1.588252941765E1  4.321309742463E-63 -4.859713536178E-54  1.674001115383E-35
    1.588319610654E1  4.293785561311E-63 -4.833122731849E-54  1.668000424489E-35
    1.588386279543E1  4.266436692875E-63 -4.806677423930E-54  1.662021243909E-35
    1.588452948432E1  4.239262020516E-63 -4.780376816311E-54  1.656063496538E-35
    1.588519617321E1  4.212260434711E-63 -4.754220117239E-54  1.650127105545E-35
    1.588586286210E1  4.185430832998E-63 -4.728206539291E-54  1.644211994375E-35
    1.588652955099E1  4.158772119943E-63 -4.702335299355E-54  1.638318086747E-35
    1.588719623987E1  4.132283207085E-63 -4.676605618602E-54  1.632445306655E-35
    1.588786292876E1  4.105963012898E-63 -4.651016722465E-54  1.626593578363E-35
    1.588852961765E1  4.079810462744E-63 -4.625567840617E-54  1.620762826410E-35
    1.588919630654E1  4.053824488829E-63 -4.600258206942E-54  1.614952975601E-35
    1.588986299543E1  4.028004030163E-63 -4.575087059521E-54  1.609163951014E-35
    1.589052968432E1  4.002348032510E-63 -4.550053640599E-54  1.603395677995E-35
    1.589119637321E1  3.976855448352E-63 -4.525157196571E-54  1.597648082156E-35
    1.589186306210E1  3.951525236842E-63 -4.500396977954E-54  1.591921089378E-35
    1.589252975099E1  3.926356363763E-63 -4.475772239365E-54  1.586214625805E-35
    1.589319643988E1  3.901347801483E-63 -4.451282239501E-54  1.580528617849E-35
    1.589386312877E1  3.876498528918E-63 -4.426926241114E-54  1.574862992182E-35
    1.589452981766E1  3.851807531488E-63 -4.402703510992E-54  1.569217675743E-35
    1.589519650655E1  3.827273801073E-63 -4.378613319932E-54  1.563592595728E-35
    1.589586319544E1  3.802896335976E-63 -4.354654942724E-54  1.557987679600E-35
    1.589652988433E1  3.778674140879E-63 -4.330827658123E-54  1.552402855076E-35
    1.589719657322E1  3.754606226805E-63 -4.307130748833E-54  1.546838050136E-35
    1.589786326211E1  3.730691611075E-63 -4.283563501482E-54  1.541293193016E-35
    1.589852995100E1  3.706929317269E-63 -4.260125206600E-54  1.535768212212E-35
    1.589919663989E1  3.683318375187E-63 -4.236815158602E-54  1.530263036474E-35
    1.589986332878E1  3.659857820809E-63 -4.213632655760E-54  1.524777594807E-35
    1.590053001767E1  3.636546696253E-63 -4.190577000189E-54  1.519311816472E-35
    1.590119670656E1  3.613384049740E-63 -4.167647497820E-54  1.513865630984E-35
    1.590186339545E1  3.590368935554E-63 -4.144843458384E-54  1.508438968108E-35
    1.590253008434E1  3.567500414000E-63 -4.122164195386E-54  1.503031757863E-35
    1.590319677323E1  3.544777551371E-63 -4.099609026091E-54  1.497643930519E-35
    1.590386346212E1  3.522199419905E-63 -4.077177271497E-54  1.492275416596E-35
    1.590453015101E1  3.499765097752E-63 -4.054868256319E-54  1.486926146860E-35
    1.590519683989E1  3.477473668930E-63 -4.032681308964E-54  1.481596052329E-35
    1.590586352878E1  3.455324223294E-63 -4.010615761517E-54  1.476285064267E-35
    1.590653021767E1  3.433315856495E-63 -3.988670949717E-54  1.470993114183E-35
    1.590719690656E1  3.411447669946E-63 -3.966846212936E-54  1.465720133834E-35
    1.590786359545E1  3.389718770780E-63 -3.945140894162E-54  1.460466055220E-35
    1.590853028434E1  3.368128271819E-63 -3.923554339978E-54  1.455230810585E-35
    1.590919697323E1  3.346675291537E-63 -3.902085900541E-54  1.450014332415E-35
    1.590986366212E1  3.325358954021E-63 -3.880734929566E-54  1.444816553441E-35
    1.591053035101E1  3.304178388937E-63 -3.859500784303E-54  1.439637406631E-35
    1.591119703990E1  3.283132731496E-63 -3.838382825517E-54  1.434476825197E-35
    1.591186372879E1  3.262221122416E-63 -3.817380417475E-54  1.429334742588E-35
    1.591253041768E1  3.241442707888E-63 -3.796492927919E-54  1.424211092492E-35
    1.591319710657E1  3.220796639542E-63 -3.775719728052E-54  1.419105808837E-35
    1.591386379546E1  3.200282074412E-63 -3.755060192517E-54  1.414018825783E-35
    1.591453048435E1  3.179898174899E-63 -3.734513699379E-54  1.408950077732E-35
    1.591519717324E1  3.159644108741E-63 -3.714079630105E-54  1.403899499316E-35
    1.591586386213E1  3.139519048977E-63 -3.693757369550E-54  1.398867025404E-35
    1.591653055102E1  3.119522173913E-63 -3.673546305930E-54  1.393852591098E-35
    1.591719723991E1  3.099652667087E-63 -3.653445830811E-54  1.388856131732E-35
    1.591786392880E1  3.079909717240E-63 -3.633455339090E-54  1.383877582873E-35
    1.591853061769E1  3.060292518279E-63 -3.613574228970E-54  1.378916880318E-35
    1.591919730658E1  3.040800269245E-63 -3.593801901952E-54  1.373973960094E-35
    1.591986399547E1  3.021432174282E-63 -3.574137762808E-54  1.369048758459E-35
    1.592053068436E1  3.002187442601E-63 -3.554581219570E-54  1.364141211897E-35
    1.592119737325E1  2.983065288451E-63 -3.535131683506E-54  1.359251257121E-35
    1.592186406214E1  2.964064931087E-63 -3.515788569107E-54  1.354378831072E-35
    1.592253075103E1  2.945185594735E-63 -3.496551294068E-54  1.349523870914E-35
    1.592319743991E1  2.926426508562E-63 -3.477419279270E-54  1.344686314040E-35
    1.592386412880E1  2.907786906647E-63 -3.458391948762E-54  1.339866098064E-35
    1.592453081769E1  2.889266027946E-63 -3.439468729746E-54  1.335063160825E-35
    1.592519750658E1  2.870863116262E-63 -3.420649052555E-54  1.330277440386E-35
    1.592586419547E1  2.852577420215E-63 -3.401932350642E-54  1.325508875031E-35
